Year,Month,State,Data Status,Category,Revenue,MW,Customers,Price
2014,12,WV,Final,Transportation,0.0,0.0,0,0.0
2014,12,WV,Final,Other,,,,
2014,12,WY,Final,Residential,30927.49,295446.04,267052,10.47
2014,12,WY,Final,Commercial,30753.42,355334.16,58165,8.65
2014,12,WY,Final,Industrial,57332.86,880857.5,10366,6.51
2014,12,WY,Final,Transportation,0.0,0.0,0,0.0
2014,12,WY,Final,Other,,,,
2014,11,AK,Final,Residential,36023.61,182875.75,284939,19.7
2014,11,AK,Final,Commercial,42021.56,235840.49,51652,17.82
2014,11,AK,Final,Industrial,17324.44,110910.83,1282,15.62
2014,11,AK,Final,Transportation,0.0,0.0,0,0.0
2014,11,AK,Final,Other,,,,
2014,11,AL,Final,Residential,263712.66,2378401.8,2178820,11.09
2014,11,AL,Final,Commercial,186438.61,1703362.0,362529,10.95
2014,11,AL,Final,Industrial,159011.71,2677382.9,7266,5.94
2014,11,AL,Final,Transportation,0.0,0.0,0,0.0
2014,11,AL,Final,Other,,,,
2014,11,AR,Final,Residential,113876.2,1171239.8,1373828,9.72
2014,11,AR,Final,Commercial,75360.74,933253.32,190145,8.08
2014,11,AR,Final,Industrial,81824.72,1396066.7,36394,5.86
2014,11,AR,Final,Transportation,6.09,50.99,2,11.94
2014,11,AR,Final,Other,,,,
2014,11,AZ,Final,Residential,204184.89,1842349.1,2676093,11.08
2014,11,AZ,Final,Commercial,206480.03,2197867.6,313000,9.39
2014,11,AZ,Final,Industrial,68173.17,1141159.5,7579,5.97
2014,11,AZ,Final,Transportation,0.0,0.0,0,0.0
2014,11,AZ,Final,Other,,,,
2014,11,CA,Final,Residential,998453.64,5873321.2,12815152,17.0
2014,11,CA,Final,Commercial,1338787.7,8829366.0,1594249,15.16
2014,11,CA,Final,Industrial,488279.85,3901507.0,133528,12.52
2014,11,CA,Final,Transportation,5268.66,63226.2,13,8.33
2014,11,CA,Final,Other,,,,
2014,11,CO,Final,Residential,162814.64,1398869.7,2203947,11.64
2014,11,CO,Final,Commercial,162800.11,1671505.2,360860,9.74
2014,11,CO,Final,Industrial,86728.32,1233310.3,17512,7.03
2014,11,CO,Final,Transportation,582.53,5362.0,1,10.86
2014,11,CO,Final,Other,,,,
2014,11,CT,Final,Residential,185215.42,925170.95,1466038,20.02
2014,11,CT,Final,Commercial,152265.15,1002985.5,158991,15.18
2014,11,CT,Final,Industrial,34994.77,282257.06,4735,12.4
2014,11,CT,Final,Transportation,1593.34,11320.58,2,14.07
2014,11,CT,Final,Other,,,,
2014,11,DC,Final,Residential,16800.27,132119.66,242978,12.72
2014,11,DC,Final,Commercial,79412.36,668517.21,26462,11.88
2014,11,DC,Final,Industrial,1722.14,24526.76,1,7.02
2014,11,DC,Final,Transportation,2620.55,27410.94,1,9.56
2014,11,DC,Final,Other,,,,
2014,11,DE,Final,Residential,44504.46,318622.77,409100,13.97
2014,11,DE,Final,Commercial,34688.03,340412.23,52348,10.19
2014,11,DE,Final,Industrial,14902.69,198897.9,866,7.49
2014,11,DE,Final,Transportation,0.0,0.0,0,0.0
2014,11,DE,Final,Other,,,,
2014,11,FL,Final,Residential,941279.21,7771964.8,9042414,12.11
2014,11,FL,Final,Commercial,727018.11,7146788.8,1196405,10.17
2014,11,FL,Final,Industrial,105422.75,1350471.3,19165,7.81
2014,11,FL,Final,Transportation,688.91,7126.31,2,9.67
2014,11,FL,Final,Other,,,,
2014,11,GA,Final,Residential,440896.44,4113509.3,4165846,10.72
2014,11,GA,Final,Commercial,368459.6,3526364.3,556429,10.45
2014,11,GA,Final,Industrial,160755.71,2566986.3,20249,6.26
2014,11,GA,Final,Transportation,718.4,12545.11,1,5.73
2014,11,GA,Final,Other,,,,
2014,11,HI,Final,Residential,74067.12,212603.68,426375,34.84
2014,11,HI,Final,Commercial,85208.91,262301.42,60663,32.49
2014,11,HI,Final,Industrial,85811.01,301075.88,720,28.5
2014,11,HI,Final,Transportation,0.0,0.0,0,0.0
2014,11,HI,Final,Other,,,,
2014,11,IA,Final,Residential,107012.57,1034917.4,1352875,10.34
2014,11,IA,Final,Commercial,77497.38,990024.6,225870,7.83
2014,11,IA,Final,Industrial,84869.81,1793821.6,7175,4.73
2014,11,IA,Final,Transportation,0.0,0.0,0,0.0
2014,11,IA,Final,Other,,,,
2014,11,ID,Final,Residential,72243.78,737760.97,694802,9.79
2014,11,ID,Final,Commercial,40001.4,513865.45,104931,7.78
2014,11,ID,Final,Industrial,28524.33,505680.85,27011,5.64
2014,11,ID,Final,Transportation,0.0,0.0,0,0.0
2014,11,ID,Final,Other,,,,
2014,11,IL,Final,Residential,457251.56,3622758.8,5154036,12.62
2014,11,IL,Final,Commercial,363305.26,3969935.0,601921,9.15
2014,11,IL,Final,Industrial,242771.3,3698186.9,6094,6.56
2014,11,IL,Final,Transportation,3579.66,45045.59,3,7.95
2014,11,IL,Final,Other,,,,
2014,11,IN,Final,Residential,300619.57,2583822.1,2791007,11.63
2014,11,IN,Final,Commercial,191126.24,1865577.4,349255,10.24
2014,11,IN,Final,Industrial,276549.87,3999092.1,18131,6.92
2014,11,IN,Final,Transportation,180.63,1550.41,1,11.65
2014,11,IN,Final,Other,,,,
2014,11,KS,Final,Residential,113317.9,925155.98,1234600,12.25
2014,11,KS,Final,Commercial,118055.93,1167426.3,227137,10.11
2014,11,KS,Final,Industrial,70711.62,924995.94,26770,7.64
2014,11,KS,Final,Transportation,0.0,0.0,0,0.0
2014,11,KS,Final,Other,,,,
2014,11,KY,Final,Residential,205977.57,2025322.5,1940149,10.17
2014,11,KY,Final,Commercial,137385.82,1464529.3,297744,9.38
2014,11,KY,Final,Industrial,144100.56,2727678.0,7425,5.28
2014,11,KY,Final,Transportation,0.0,0.0,0,0.0
2014,11,KY,Final,Other,,,,
2014,11,LA,Final,Residential,182338.01,2045553.2,2033505,8.91
2014,11,LA,Final,Commercial,165522.8,1950377.4,298646,8.49
2014,11,LA,Final,Industrial,149830.37,2909890.7,19591,5.15
2014,11,LA,Final,Transportation,87.66,1019.32,1,8.6
2014,11,LA,Final,Other,,,,
2014,11,MA,Final,Residential,257676.97,1463318.0,2729944,17.61
2014,11,MA,Final,Commercial,279839.76,2045504.3,401470,13.68
2014,11,MA,Final,Industrial,80622.85,689226.78,14934,11.7
2014,11,MA,Final,Transportation,2522.47,28143.68,2,8.96
2014,11,MA,Final,Other,,,,
2014,11,MD,Final,Residential,274608.72,2081948.1,2239200,13.19
2014,11,MD,Final,Commercial,239671.31,2327511.2,248844,10.3
2014,11,MD,Final,Industrial,27519.55,316631.38,8806,8.69
2014,11,MD,Final,Transportation,3650.13,43481.91,5,8.39
2014,11,MD,Final,Other,,,,
2014,11,ME,Final,Residential,58792.55,373402.81,707071,15.75
2014,11,ME,Final,Commercial,39177.27,311774.3,92063,12.57
2014,11,ME,Final,Industrial,24755.66,302440.52,3033,8.19
2014,11,ME,Final,Transportation,0.0,0.0,0,0.0
2014,11,ME,Final,Other,,,,
2014,11,MI,Final,Residential,372479.77,2590865.4,4272761,14.38
2014,11,MI,Final,Commercial,321587.26,2958105.7,522051,10.87
2014,11,MI,Final,Industrial,199145.77,2679168.3,13218,7.43
2014,11,MI,Final,Transportation,43.85,375.91,2,11.66
2014,11,MI,Final,Other,,,,
2014,11,MN,Final,Residential,206922.51,1764938.3,2354145,11.72
2014,11,MN,Final,Commercial,174079.61,1830950.1,286614,9.51
2014,11,MN,Final,Industrial,122469.08,1892286.2,9755,6.47
2014,11,MN,Final,Transportation,218.33,2362.04,1,9.24
2014,11,MN,Final,Other,,,,
2014,11,MO,Final,Residential,266611.56,2643492.9,2725962,10.09
2014,11,MO,Final,Commercial,198343.97,2415058.6,371946,8.21
2014,11,MO,Final,Industrial,79529.34,1403751.0,10328,5.67
2014,11,MO,Final,Transportation,112.13,1584.68,1,7.08
2014,11,MO,Final,Other,,,,
2014,11,MS,Final,Residential,141829.54,1216672.5,1268113,11.66
2014,11,MS,Final,Commercial,118462.45,1083910.5,231304,10.93
2014,11,MS,Final,Industrial,83597.59,1355772.4,11529,6.17
2014,11,MS,Final,Transportation,0.0,0.0,0,0.0
2014,11,MS,Final,Other,,,,
2014,11,MT,Final,Residential,40804.59,398173.6,487276,10.25
2014,11,MT,Final,Commercial,39466.02,401457.27,103413,9.83
2014,11,MT,Final,Industrial,18553.66,335781.93,9290,5.53
2014,11,MT,Final,Transportation,0.0,0.0,0,0.0
2014,11,MT,Final,Other,,,,
2014,11,NC,Final,Residential,424239.82,3989798.5,4333905,10.63
2014,11,NC,Final,Commercial,305979.47,3639421.3,659332,8.41
2014,11,NC,Final,Industrial,143428.22,2391886.6,10328,6.0
2014,11,NC,Final,Transportation,49.84,638.75,1,7.8
2014,11,NC,Final,Other,,,,
2014,11,ND,Final,Residential,42842.13,495142.7,365774,8.65
2014,11,ND,Final,Commercial,41714.67,494923.05,68772,8.43
2014,11,ND,Final,Industrial,50216.27,645138.7,8863,7.78
2014,11,ND,Final,Transportation,0.0,0.0,0,0.0
2014,11,ND,Final,Other,,,,
2014,11,NE,Final,Residential,72283.28,716263.97,819597,10.09
2014,11,NE,Final,Commercial,65345.8,794546.15,152677,8.22
2014,11,NE,Final,Industrial,58205.86,834122.72,57034,6.98
2014,11,NE,Final,Transportation,0.0,0.0,0,0.0
2014,11,NE,Final,Other,,,,
2014,11,NH,Final,Residential,59619.46,327913.0,606742,18.18
2014,11,NH,Final,Commercial,47600.73,335126.37,106562,14.2
2014,11,NH,Final,Industrial,17821.23,157327.31,3345,11.33
2014,11,NH,Final,Transportation,0.0,0.0,0,0.0
2014,11,NH,Final,Other,,,,
2014,11,NJ,Final,Residential,309787.76,1986645.1,3477365,15.59
2014,11,NJ,Final,Commercial,352757.95,2897502.2,515601,12.17
2014,11,NJ,Final,Industrial,54700.95,538160.35,12291,10.16
2014,11,NJ,Final,Transportation,2121.64,20319.52,6,10.44
2014,11,NJ,Final,Other,,,,
2014,11,NM,Final,Residential,53070.11,459385.69,871132,11.55
2014,11,NM,Final,Commercial,68622.7,702455.55,140386,9.77
2014,11,NM,Final,Industrial,38881.86,625596.11,9076,6.22
2014,11,NM,Final,Transportation,0.0,0.0,0,0.0
2014,11,NM,Final,Other,,,,
2014,11,NV,Final,Residential,75891.8,557594.38,1111164,13.61
2014,11,NV,Final,Commercial,65304.92,683158.16,160689,9.56
2014,11,NV,Final,Industrial,50807.57,1097649.0,3514,4.63
2014,11,NV,Final,Transportation,56.0,626.0,1,8.95
2014,11,NV,Final,Other,,,,
2014,11,NY,Final,Residential,699745.74,3597507.7,7050435,19.45
2014,11,NY,Final,Commercial,897925.67,5873755.2,1045355,15.29
2014,11,NY,Final,Industrial,94562.45,1516109.5,7803,6.24
2014,11,NY,Final,Transportation,32415.51,258318.87,6,12.55
2014,11,NY,Final,Other,,,,
2014,11,OH,Final,Residential,527929.82,4094602.0,4883654,12.89
2014,11,OH,Final,Commercial,371427.95,3686926.7,619355,10.07
2014,11,OH,Final,Industrial,277469.01,4131581.8,19163,6.72
2014,11,OH,Final,Transportation,357.52,2884.52,2,12.39
2014,11,OH,Final,Other,,,,
2014,11,OK,Final,Residential,151135.63,1557598.8,1719587,9.7
2014,11,OK,Final,Commercial,121483.4,1635245.4,276923,7.43
2014,11,OK,Final,Industrial,80292.66,1479113.5,18163,5.43
2014,11,OK,Final,Transportation,0.0,0.0,0,0.0
2014,11,OK,Final,Other,,,,
2014,11,OR,Final,Residential,169054.15,1601106.8,1676379,10.56
2014,11,OR,Final,Commercial,115764.39,1307896.1,228622,8.85
2014,11,OR,Final,Industrial,61357.62,1020687.7,22472,6.01
2014,11,OR,Final,Transportation,179.9,1933.19,4,9.31
2014,11,OR,Final,Other,,,,
2014,11,PA,Final,Residential,518199.57,3924330.7,5291652,13.2
2014,11,PA,Final,Commercial,317986.56,3332945.2,689983,9.54
2014,11,PA,Final,Industrial,266620.72,3825304.1,24024,6.97
2014,11,PA,Final,Transportation,4932.66,63591.7,5,7.76
2014,11,PA,Final,Other,,,,
2014,11,RI,Final,Residential,37846.67,226871.96,438134,16.68
2014,11,RI,Final,Commercial,43279.82,328085.08,58060,13.19
2014,11,RI,Final,Industrial,8419.16,70408.18,1859,11.96
2014,11,RI,Final,Transportation,315.91,2105.68,1,15.0
2014,11,RI,Final,Other,,,,
2014,11,SC,Final,Residential,257631.34,2056522.2,2169386,12.53
2014,11,SC,Final,Commercial,170440.53,1628636.4,351427,10.47
2014,11,SC,Final,Industrial,152002.07,2474623.4,4564,6.14
2014,11,SC,Final,Transportation,0.0,0.0,0,0.0
2014,11,SC,Final,Other,,,,
2014,11,SD,Final,Residential,39562.63,379502.66,386426,10.42
2014,11,SD,Final,Commercial,32739.89,368745.71,70142,8.88
2014,11,SD,Final,Industrial,16563.5,242820.01,3789,6.82
2014,11,SD,Final,Transportation,0.0,0.0,0,0.0
2014,11,SD,Final,Other,,,,
2014,11,TN,Final,Residential,289124.25,2839010.9,2757297,10.18
2014,11,TN,Final,Commercial,252238.13,2513683.7,472352,10.03
2014,11,TN,Final,Industrial,103239.75,1975243.8,1313,5.23
2014,11,TN,Final,Transportation,3.97,53.3,1,7.45
2014,11,TN,Final,Other,,,,
2014,11,TX,Final,Residential,1056192.5,8813129.0,10099159,11.98
2014,11,TX,Final,Commercial,841562.13,10168187.0,1424779,8.28
2014,11,TX,Final,Industrial,530636.01,8779526.8,104135,6.04
2014,11,TX,Final,Transportation,834.82,15551.02,3,5.37
2014,11,TX,Final,Other,,,,
2014,11,UT,Final,Residential,72401.83,680968.66,1008058,10.63
2014,11,UT,Final,Commercial,72886.05,870198.61,118128,8.38
2014,11,UT,Final,Industrial,44870.48,782653.65,9584,5.73
2014,11,UT,Final,Transportation,454.43,4370.25,1,10.4
2014,11,UT,Final,Other,,,,
2014,11,VA,Final,Residential,401885.64,3505854.3,3319443,11.46
2014,11,VA,Final,Commercial,330058.42,3918966.6,424026,8.42
2014,11,VA,Final,Industrial,105676.04,1498822.4,3651,7.05
2014,11,VA,Final,Transportation,1349.79,15784.0,1,8.55
2014,11,VA,Final,Other,,,,
2014,11,VT,Final,Residential,28986.15,169623.47,310449,17.09
2014,11,VT,Final,Commercial,23978.6,163164.82,52545,14.7
2014,11,VT,Final,Industrial,11538.77,115058.49,224,10.03
2014,11,VT,Final,Transportation,0.0,0.0,0,0.0
2014,11,VT,Final,Other,,,,
2014,11,WA,Final,Residential,227328.48,2639821.7,2916089,8.61
2014,11,WA,Final,Commercial,180224.4,2197776.4,359579,8.2
2014,11,WA,Final,Industrial,100771.92,2241983.6,29615,4.49
2014,11,WA,Final,Transportation,33.03,363.35,6,9.09
2014,11,WA,Final,Other,,,,
2014,11,WI,Final,Residential,242518.12,1784630.8,2628611,13.59
2014,11,WI,Final,Commercial,202822.8,1909906.4,345526,10.62
2014,11,WI,Final,Industrial,139690.67,1879794.0,5448,7.43
2014,11,WI,Final,Transportation,0.0,0.0,0,0.0
2014,11,WI,Final,Other,,,,
2014,11,WV,Final,Residential,95447.09,1022857.8,862813,9.33
2014,11,WV,Final,Commercial,53321.47,652815.62,141282,8.17
2014,11,WV,Final,Industrial,66257.4,1127617.2,12054,5.88
2014,11,WV,Final,Transportation,0.0,0.0,0,0.0
2014,11,WV,Final,Other,,,,
2014,11,WY,Final,Residential,24449.76,229937.21,266462,10.63
2014,11,WY,Final,Commercial,29385.42,326830.24,58272,8.99
2014,11,WY,Final,Industrial,57342.8,874010.71,10293,6.56
2014,11,WY,Final,Transportation,0.0,0.0,0,0.0
2014,11,WY,Final,Other,,,,
2014,10,AK,Final,Residential,33359.69,166512.68,285230,20.03
2014,10,AK,Final,Commercial,40395.24,229415.28,51743,17.61
2014,10,AK,Final,Industrial,17655.17,108360.81,1300,16.29
2014,10,AK,Final,Transportation,0.0,0.0,0,0.0
2014,10,AK,Final,Other,,,,
2014,10,AL,Final,Residential,250613.26,2134634.8,2178848,11.74
2014,10,AL,Final,Commercial,198078.04,1863636.1,362792,10.63
2014,10,AL,Final,Industrial,165772.87,2969394.0,7278,5.58
2014,10,AL,Final,Transportation,0.0,0.0,0,0.0
2014,10,AL,Final,Other,,,,
2014,10,AR,Final,Residential,125694.84,1273313.2,1374084,9.87
2014,10,AR,Final,Commercial,84656.51,1050084.0,190413,8.06
2014,10,AR,Final,Industrial,83320.52,1439451.9,38586,5.79
2014,10,AR,Final,Transportation,6.05,53.81,2,11.24
2014,10,AR,Final,Other,,,,
2014,10,AZ,Final,Residential,289381.78,2431192.1,2666602,11.9
2014,10,AZ,Final,Commercial,250284.08,2499821.0,312630,10.01
2014,10,AZ,Final,Industrial,84077.07,1281650.8,7742,6.56
2014,10,AZ,Final,Transportation,0.0,0.0,0,0.0
2014,10,AZ,Final,Other,,,,
2014,10,CA,Final,Residential,1093071.2,8186521.1,13756880,13.35
2014,10,CA,Final,Commercial,1943573.2,11130045.0,1739573,17.46
2014,10,CA,Final,Industrial,673525.79,4814903.9,156373,13.99
2014,10,CA,Final,Transportation,6671.4,72669.09,13,9.18
2014,10,CA,Final,Other,,,,
2014,10,CO,Final,Residential,159643.68,1352024.8,2201811,11.81
2014,10,CO,Final,Commercial,165948.14,1667636.3,362015,9.95
2014,10,CO,Final,Industrial,94566.61,1283967.7,19297,7.37
2014,10,CO,Final,Transportation,535.02,5226.0,1,10.24
2014,10,CO,Final,Other,,,,
2014,10,CT,Final,Residential,163158.16,800733.96,1464022,20.38
2014,10,CT,Final,Commercial,152688.25,1009763.6,157967,15.12
2014,10,CT,Final,Industrial,35091.77,283564.39,4767,12.38
2014,10,CT,Final,Transportation,1573.07,14191.27,2,11.08
2014,10,CT,Final,Other,,,,
2014,10,DC,Final,Residential,17386.07,132030.91,240399,13.17
2014,10,DC,Final,Commercial,79686.67,691706.78,26425,11.52
2014,10,DC,Final,Industrial,1689.34,21170.38,1,7.98
2014,10,DC,Final,Transportation,2614.96,27718.7,1,9.43
2014,10,DC,Final,Other,,,,
2014,10,DE,Final,Residential,39654.43,271095.01,409036,14.63
2014,10,DE,Final,Commercial,35418.88,346163.23,52427,10.23
2014,10,DE,Final,Industrial,19484.4,234966.18,869,8.29
2014,10,DE,Final,Transportation,0.0,0.0,0,0.0
2014,10,DE,Final,Other,,,,
2014,10,FL,Final,Residential,1148144.3,9640725.3,8893934,11.91
2014,10,FL,Final,Commercial,791341.11,7994547.9,1185231,9.9
2014,10,FL,Final,Industrial,109636.76,1390308.3,19082,7.89
2014,10,FL,Final,Transportation,745.72,8167.11,2,9.13
2014,10,FL,Final,Other,,,,
2014,10,GA,Final,Residential,433764.36,3797492.9,4161217,11.42
2014,10,GA,Final,Commercial,383304.2,3859169.7,556501,9.93
2014,10,GA,Final,Industrial,172346.68,2753701.2,20420,6.26
2014,10,GA,Final,Transportation,704.02,13678.21,1,5.15
2014,10,GA,Final,Other,,,,
2014,10,HI,Final,Residential,85418.76,236189.8,426271,36.17
2014,10,HI,Final,Commercial,97831.35,289909.32,60751,33.75
2014,10,HI,Final,Industrial,99333.91,332308.52,722,29.89
2014,10,HI,Final,Transportation,0.0,0.0,0,0.0
2014,10,HI,Final,Other,,,,
2014,10,IA,Final,Residential,102909.3,917881.94,1352509,11.21
2014,10,IA,Final,Commercial,84460.41,1010730.2,226039,8.36
2014,10,IA,Final,Industrial,90577.94,1748448.7,7273,5.18
2014,10,IA,Final,Transportation,0.0,0.0,0,0.0
2014,10,IA,Final,Other,,,,
2014,10,ID,Final,Residential,53864.36,527902.89,693565,10.2
2014,10,ID,Final,Commercial,38428.0,491152.58,104861,7.82
2014,10,ID,Final,Industrial,36328.17,627061.19,27402,5.79
2014,10,ID,Final,Transportation,0.0,0.0,0,0.0
2014,10,ID,Final,Other,,,,
2014,10,IL,Final,Residential,398937.7,2951359.2,5142432,13.52
2014,10,IL,Final,Commercial,384121.28,3976158.0,600690,9.66
2014,10,IL,Final,Industrial,252287.76,3638992.7,6090,6.93
2014,10,IL,Final,Transportation,3524.63,44577.05,3,7.91
2014,10,IL,Final,Other,,,,
2014,10,IN,Final,Residential,254791.41,2087593.4,2783988,12.21
2014,10,IN,Final,Commercial,200338.51,1971859.1,349104,10.16
2014,10,IN,Final,Industrial,293234.93,4121557.3,18128,7.11
2014,10,IN,Final,Transportation,163.2,1492.66,1,10.93
2014,10,IN,Final,Other,,,,
2014,10,KS,Final,Residential,105261.32,823441.6,1229184,12.78
2014,10,KS,Final,Commercial,127243.84,1226933.6,227232,10.37
2014,10,KS,Final,Industrial,73179.17,941347.08,26980,7.77
2014,10,KS,Final,Transportation,0.0,0.0,0,0.0
2014,10,KS,Final,Other,,,,
2014,10,KY,Final,Residential,171749.27,1634744.7,1939601,10.51
2014,10,KY,Final,Commercial,141065.38,1523260.5,297323,9.26
2014,10,KY,Final,Industrial,145904.5,2745783.8,7444,5.31
2014,10,KY,Final,Transportation,0.0,0.0,0,0.0
2014,10,KY,Final,Other,,,,
2014,10,LA,Final,Residential,236722.18,2439779.3,2035027,9.7
2014,10,LA,Final,Commercial,189319.61,2118906.8,299071,8.93
2014,10,LA,Final,Industrial,172049.48,3007050.8,19693,5.72
2014,10,LA,Final,Transportation,96.33,1026.46,1,9.38
2014,10,LA,Final,Other,,,,
2014,10,MA,Final,Residential,229781.06,1359969.8,2726933,16.9
2014,10,MA,Final,Commercial,298456.99,2130531.7,401613,14.01
2014,10,MA,Final,Industrial,81986.85,689067.41,14889,11.9
2014,10,MA,Final,Transportation,2420.54,26810.96,2,9.03
2014,10,MA,Final,Other,,,,
2014,10,MD,Final,Residential,232447.72,1663476.4,2236252,13.97
2014,10,MD,Final,Commercial,234619.06,2289270.9,248695,10.25
2014,10,MD,Final,Industrial,26779.46,310715.07,8811,8.62
2014,10,MD,Final,Transportation,3508.11,43066.14,5,8.15
2014,10,MD,Final,Other,,,,
2014,10,ME,Final,Residential,52935.79,334536.04,707615,15.82
2014,10,ME,Final,Commercial,38558.9,323991.83,92955,11.9
2014,10,ME,Final,Industrial,24104.23,321567.85,3035,7.5
2014,10,ME,Final,Transportation,0.0,0.0,0,0.0
2014,10,ME,Final,Other,,,,
2014,10,MI,Final,Residential,338758.7,2304416.2,4282421,14.7
2014,10,MI,Final,Commercial,327002.18,3000751.9,525552,10.9
2014,10,MI,Final,Industrial,211634.16,2781515.5,13435,7.61
2014,10,MI,Final,Transportation,35.01,300.06,2,11.67
2014,10,MI,Final,Other,,,,
2014,10,MN,Final,Residential,189412.46,1533662.1,2356688,12.35
2014,10,MN,Final,Commercial,178231.05,1848668.2,286873,9.64
2014,10,MN,Final,Industrial,130003.93,1973520.4,9937,6.59
2014,10,MN,Final,Transportation,166.41,1811.69,1,9.19
2014,10,MN,Final,Other,,,,
2014,10,MO,Final,Residential,222082.22,2086714.6,2722627,10.64
2014,10,MO,Final,Commercial,197105.66,2363621.6,371898,8.34
2014,10,MO,Final,Industrial,85168.45,1472399.0,10306,5.78
2014,10,MO,Final,Transportation,118.75,1643.06,1,7.23
2014,10,MO,Final,Other,,,,
2014,10,MS,Final,Residential,163116.05,1419628.6,1269363,11.49
2014,10,MS,Final,Commercial,132102.12,1227504.1,231173,10.76
2014,10,MS,Final,Industrial,88888.25,1401023.2,11002,6.34
2014,10,MS,Final,Transportation,0.0,0.0,0,0.0
2014,10,MS,Final,Other,,,,
2014,10,MT,Final,Residential,34975.85,326316.72,487239,10.72
2014,10,MT,Final,Commercial,40367.37,404243.83,103460,9.99
2014,10,MT,Final,Industrial,19568.92,352953.3,10550,5.54
2014,10,MT,Final,Transportation,0.0,0.0,0,0.0
2014,10,MT,Final,Other,,,,
2014,10,NC,Final,Residential,418471.11,3520628.1,4328505,11.89
2014,10,NC,Final,Commercial,348158.14,3988773.3,659507,8.73
2014,10,NC,Final,Industrial,149651.62,2286613.5,10358,6.54
2014,10,NC,Final,Transportation,52.32,681.23,1,7.68
2014,10,NC,Final,Other,,,,
2014,10,ND,Final,Residential,34189.63,349796.52,364456,9.77
2014,10,ND,Final,Commercial,39246.99,443217.9,68618,8.86
2014,10,ND,Final,Industrial,52467.62,674122.43,8818,7.78
2014,10,ND,Final,Transportation,0.0,0.0,0,0.0
2014,10,ND,Final,Other,,,,
2014,10,NE,Final,Residential,68490.07,638101.53,821058,10.73
2014,10,NE,Final,Commercial,67557.76,765661.9,152823,8.82
2014,10,NE,Final,Industrial,59389.9,846121.6,58062,7.02
2014,10,NE,Final,Transportation,0.0,0.0,0,0.0
2014,10,NE,Final,Other,,,,
2014,10,NH,Final,Residential,56212.96,311029.25,613359,18.07
2014,10,NH,Final,Commercial,48900.16,354280.64,106896,13.8
2014,10,NH,Final,Industrial,18465.45,165281.94,3346,11.17
2014,10,NH,Final,Transportation,0.0,0.0,0,0.0
2014,10,NH,Final,Other,,,,
2014,10,NJ,Final,Residential,279412.73,1792892.7,3475362,15.58
2014,10,NJ,Final,Commercial,376956.98,3113704.0,515313,12.11
2014,10,NJ,Final,Industrial,65886.2,656151.68,12304,10.04
2014,10,NJ,Final,Transportation,2347.06,24607.78,6,9.54
2014,10,NJ,Final,Other,,,,
2014,10,NM,Final,Residential,59981.56,473442.66,872237,12.67
2014,10,NM,Final,Commercial,75885.17,731366.53,139420,10.38
2014,10,NM,Final,Industrial,42787.35,622199.28,9209,6.88
2014,10,NM,Final,Transportation,0.0,0.0,0,0.0
2014,10,NM,Final,Other,,,,
2014,10,NV,Final,Residential,107558.34,814060.29,1109541,13.21
2014,10,NV,Final,Commercial,75037.17,763548.7,160335,9.83
2014,10,NV,Final,Industrial,86990.22,1124011.3,3816,7.74
2014,10,NV,Final,Transportation,65.0,664.0,1,9.79
2014,10,NV,Final,Other,,,,
2014,10,NY,Final,Residential,682832.7,3514735.8,7048988,19.43
2014,10,NY,Final,Commercial,971631.75,6134277.2,1047381,15.84
2014,10,NY,Final,Industrial,93157.65,1528767.2,7896,6.09
2014,10,NY,Final,Transportation,30371.04,225275.73,6,13.48
2014,10,NY,Final,Other,,,,
2014,10,OH,Final,Residential,434658.84,3313905.4,4880149,13.12
2014,10,OH,Final,Commercial,385030.07,3849009.2,619969,10.0
2014,10,OH,Final,Industrial,293531.91,4432751.6,19199,6.62
2014,10,OH,Final,Transportation,307.06,2397.47,2,12.81
2014,10,OH,Final,Other,,,,
2014,10,OK,Final,Residential,166080.93,1534002.9,1718419,10.83
2014,10,OK,Final,Commercial,140417.47,1731650.4,276840,8.11
2014,10,OK,Final,Industrial,85616.04,1521818.6,18258,5.63
2014,10,OK,Final,Transportation,0.0,0.0,0,0.0
2014,10,OK,Final,Other,,,,
2014,10,OR,Final,Residential,131881.25,1223130.8,1675879,10.78
2014,10,OR,Final,Commercial,118621.13,1334792.4,228638,8.89
2014,10,OR,Final,Industrial,63148.37,1063165.1,24785,5.94
2014,10,OR,Final,Transportation,177.17,1906.4,4,9.29
2014,10,OR,Final,Other,,,,
2014,10,PA,Final,Residential,459873.47,3427433.1,5290403,13.42
2014,10,PA,Final,Commercial,320095.06,3407383.6,692040,9.39
2014,10,PA,Final,Industrial,283194.7,4112136.5,24066,6.89
2014,10,PA,Final,Transportation,4961.96,67705.72,5,7.33
2014,10,PA,Final,Other,,,,
2014,10,RI,Final,Residential,36469.01,212131.05,439276,17.19
2014,10,RI,Final,Commercial,43554.48,327286.95,58587,13.31
2014,10,RI,Final,Industrial,7621.3,63011.21,1889,12.1
2014,10,RI,Final,Transportation,351.66,2292.06,1,15.34
2014,10,RI,Final,Other,,,,
2014,10,SC,Final,Residential,243616.11,1898128.9,2169938,12.83
2014,10,SC,Final,Commercial,176644.71,1777216.5,351135,9.94
2014,10,SC,Final,Industrial,153309.48,2464121.4,4577,6.22
2014,10,SC,Final,Transportation,0.0,0.0,0,0.0
2014,10,SC,Final,Other,,,,
