Year,Month,State,Data Status,Category,Revenue,MW,Customers,Price
2002,4,WI,Final,Other,4832,57044,,8.47
2002,4,WV,Final,Residential,47976,766254,,6.26
2002,4,WV,Final,Commercial,30045,536519,,5.6
2002,4,WV,Final,Industrial,33076,892721,,3.71
2002,4,WV,Final,Transportation,,,,
2002,4,WV,Final,Other,629,6095,,10.32
2002,4,WY,Final,Residential,12673,187151,,6.77
2002,4,WY,Final,Commercial,13370,234318,,5.71
2002,4,WY,Final,Industrial,21473,612080,,3.51
2002,4,WY,Final,Transportation,,,,
2002,4,WY,Final,Other,881,15900,,5.54
2002,3,AK,Final,Residential,21167,173115,,12.23
2002,3,AK,Final,Commercial,18574,179011,,10.38
2002,3,AK,Final,Industrial,7632,93835,,8.13
2002,3,AK,Final,Transportation,,,,
2002,3,AK,Final,Other,2371,16856,,14.07
2002,3,AL,Final,Residential,157387,2240338,,7.03
2002,3,AL,Final,Commercial,98084,1436039,,6.83
2002,3,AL,Final,Industrial,93484,2519124,,3.71
2002,3,AL,Final,Transportation,,,,
2002,3,AL,Final,Other,4407,58671,,7.51
2002,3,AR,Final,Residential,80135,1145271,,7.0
2002,3,AR,Final,Commercial,34969,595558,,5.87
2002,3,AR,Final,Industrial,54142,1351279,,4.01
2002,3,AR,Final,Transportation,,,,
2002,3,AR,Final,Other,3389,52488,,6.46
2002,3,AZ,Final,Residential,122399,1641836,,7.46
2002,3,AZ,Final,Commercial,112774,1674851,,6.73
2002,3,AZ,Final,Industrial,42785,907477,,4.71
2002,3,AZ,Final,Transportation,,,,
2002,3,AZ,Final,Other,9615,226183,,4.25
2002,3,CA,Final,Residential,727487,5781695,,12.58
2002,3,CA,Final,Commercial,951924,7877919,,12.08
2002,3,CA,Final,Industrial,356059,4049932,,8.79
2002,3,CA,Final,Transportation,,,,
2002,3,CA,Final,Other,33687,517587,,6.51
2002,3,CO,Final,Residential,86374,1242553,,6.95
2002,3,CO,Final,Commercial,76883,1450369,,5.3
2002,3,CO,Final,Industrial,36598,842781,,4.34
2002,3,CO,Final,Transportation,,,,
2002,3,CO,Final,Other,7749,114646,,6.76
2002,3,CT,Final,Residential,109879,1004657,,10.94
2002,3,CT,Final,Commercial,90750,1004130,,9.04
2002,3,CT,Final,Industrial,33727,449501,,7.5
2002,3,CT,Final,Transportation,,,,
2002,3,CT,Final,Other,4896,45664,,10.72
2002,3,DC,Final,Residential,8664,128102,,6.76
2002,3,DC,Final,Commercial,42899,687437,,6.24
2002,3,DC,Final,Industrial,974,22801,,4.27
2002,3,DC,Final,Transportation,,,,
2002,3,DC,Final,Other,1954,30893,,6.33
2002,3,DE,Final,Residential,24953,305399,,8.17
2002,3,DE,Final,Commercial,19234,292994,,6.56
2002,3,DE,Final,Industrial,16696,347828,,4.8
2002,3,DE,Final,Transportation,,,,
2002,3,DE,Final,Other,670,4924,,13.61
2002,3,FL,Final,Residential,620461,7275218,,8.53
2002,3,FL,Final,Commercial,393794,5512995,,7.14
2002,3,FL,Final,Industrial,78724,1490706,,5.28
2002,3,FL,Final,Transportation,,,,
2002,3,FL,Final,Other,32454,414280,,7.83
2002,3,GA,Final,Residential,250232,3405472,,7.35
2002,3,GA,Final,Commercial,189841,2849490,,6.66
2002,3,GA,Final,Industrial,103358,2816585,,3.67
2002,3,GA,Final,Transportation,,,,
2002,3,GA,Final,Other,11048,132516,,8.34
2002,3,HI,Final,Residential,34088,231399,,14.73
2002,3,HI,Final,Commercial,33476,254564,,13.15
2002,3,HI,Final,Industrial,30389,299354,,10.15
2002,3,HI,Final,Transportation,,,,
2002,3,HI,Final,Other,726,4041,,17.97
2002,3,IA,Final,Residential,77747,985179,,7.89
2002,3,IA,Final,Commercial,42563,691662,,6.15
2002,3,IA,Final,Industrial,50408,1330514,,3.79
2002,3,IA,Final,Transportation,,,,
2002,3,IA,Final,Other,10177,212190,,4.8
2002,3,ID,Final,Residential,43580,711488,,6.13
2002,3,ID,Final,Commercial,32714,578025,,5.66
2002,3,ID,Final,Industrial,15002,358192,,4.19
2002,3,ID,Final,Transportation,,,,
2002,3,ID,Final,Other,1301,25642,,5.07
2002,3,IL,Final,Residential,269142,3352770,,8.03
2002,3,IL,Final,Commercial,240550,3355593,,7.17
2002,3,IL,Final,Industrial,151084,3281395,,4.6
2002,3,IL,Final,Transportation,,,,
2002,3,IL,Final,Other,42264,762267,,5.54
2002,3,IN,Final,Residential,173252,2503127,,6.92
2002,3,IN,Final,Commercial,102690,1610711,,6.38
2002,3,IN,Final,Industrial,155557,3912150,,3.98
2002,3,IN,Final,Transportation,,,,
2002,3,IN,Final,Other,4765,49364,,9.65
2002,3,KS,Final,Residential,61993,871960,,7.11
2002,3,KS,Final,Commercial,55754,916566,,6.08
2002,3,KS,Final,Industrial,37863,843277,,4.49
2002,3,KS,Final,Transportation,,,,
2002,3,KS,Final,Other,3012,29246,,10.3
2002,3,KY,Final,Residential,110603,2018843,,5.48
2002,3,KY,Final,Commercial,57201,1107258,,5.17
2002,3,KY,Final,Industrial,111712,4008572,,2.79
2002,3,KY,Final,Transportation,,,,
2002,3,KY,Final,Other,11524,258774,,4.45
2002,3,LA,Final,Residential,119540,1889671,,6.33
2002,3,LA,Final,Commercial,79247,1247593,,6.35
2002,3,LA,Final,Industrial,89678,2354738,,3.81
2002,3,LA,Final,Transportation,,,,
2002,3,LA,Final,Other,13502,202942,,6.65
2002,3,MA,Final,Residential,164093,1478568,,11.1
2002,3,MA,Final,Commercial,183971,1947884,,9.44
2002,3,MA,Final,Industrial,65082,817387,,7.96
2002,3,MA,Final,Transportation,,,,
2002,3,MA,Final,Other,7650,57922,,13.21
2002,3,MD,Final,Residential,138307,1975964,,7.0
2002,3,MD,Final,Commercial,120373,2141131,,5.62
2002,3,MD,Final,Industrial,41900,1350872,,3.1
2002,3,MD,Final,Transportation,,,,
2002,3,MD,Final,Other,7758,89366,,8.68
2002,3,ME,Final,Residential,43485,270843,,16.06
2002,3,ME,Final,Commercial,29529,303608,,9.73
2002,3,ME,Final,Industrial,16195,244338,,6.63
2002,3,ME,Final,Transportation,,,,
2002,3,ME,Final,Other,993,4915,,20.2
2002,3,MI,Final,Residential,212917,2649011,,8.04
2002,3,MI,Final,Commercial,221974,2782173,,7.98
2002,3,MI,Final,Industrial,139295,2834428,,4.91
2002,3,MI,Final,Transportation,,,,
2002,3,MI,Final,Other,8961,89432,,10.02
2002,3,MN,Final,Residential,113406,1594387,,7.11
2002,3,MN,Final,Commercial,84768,1549536,,5.47
2002,3,MN,Final,Industrial,66284,1735076,,3.82
2002,3,MN,Final,Transportation,,,,
2002,3,MN,Final,Other,4415,61464,,7.18
2002,3,MO,Final,Residential,152596,2363357,,6.46
2002,3,MO,Final,Commercial,106613,1947871,,5.47
2002,3,MO,Final,Industrial,52759,1359560,,3.88
2002,3,MO,Final,Transportation,,,,
2002,3,MO,Final,Other,5715,91140,,6.27
2002,3,MS,Final,Residential,85578,1261779,,6.78
2002,3,MS,Final,Commercial,52052,756188,,6.88
2002,3,MS,Final,Industrial,53403,1229371,,4.34
2002,3,MS,Final,Transportation,,,,
2002,3,MS,Final,Other,5389,61684,,8.74
2002,3,MT,Final,Residential,25953,385312,,6.74
2002,3,MT,Final,Commercial,20097,332985,,6.04
2002,3,MT,Final,Industrial,12629,336364,,3.75
2002,3,MT,Final,Transportation,,,,
2002,3,MT,Final,Other,1881,26889,,7
2002,3,NC,Final,Residential,302101,3740045,,8.08
2002,3,NC,Final,Commercial,184279,2771368,,6.65
2002,3,NC,Final,Industrial,107634,2352372,,4.58
2002,3,NC,Final,Transportation,,,,
2002,3,NC,Final,Other,10939,160991,,6.79
2002,3,ND,Final,Residential,20611,353282,,5.83
2002,3,ND,Final,Commercial,15742,291565,,5.4
2002,3,ND,Final,Industrial,8501,202646,,4.2
2002,3,ND,Final,Transportation,,,,
2002,3,ND,Final,Other,1602,42329,,3.78
2002,3,NE,Final,Residential,44218,739824,,5.98
2002,3,NE,Final,Commercial,30654,569056,,5.39
2002,3,NE,Final,Industrial,23292,535580,,4.35
2002,3,NE,Final,Transportation,,,,
2002,3,NE,Final,Other,8003,137478,,5.82
2002,3,NH,Final,Residential,37253,321785,,11.58
2002,3,NH,Final,Commercial,31239,312890,,9.98
2002,3,NH,Final,Industrial,16302,179522,,9.08
2002,3,NH,Final,Transportation,,,,
2002,3,NH,Final,Other,1342,10516,,12.76
2002,3,NJ,Final,Residential,184940,1906784,,9.7
2002,3,NJ,Final,Commercial,239845,2692130,,8.91
2002,3,NJ,Final,Industrial,76466,930323,,8.22
2002,3,NJ,Final,Transportation,,,,
2002,3,NJ,Final,Other,4819,42375,,11.37
2002,3,NM,Final,Residential,31613,407591,,7.76
2002,3,NM,Final,Commercial,35221,514885,,6.84
2002,3,NM,Final,Industrial,17252,418636,,4.12
2002,3,NM,Final,Transportation,,,,
2002,3,NM,Final,Other,7356,119960,,6.13
2002,3,NV,Final,Residential,64179,687062,,9.34
2002,3,NV,Final,Commercial,51416,562726,,9.14
2002,3,NV,Final,Industrial,55952,871868,,6.42
2002,3,NV,Final,Transportation,,,,
2002,3,NV,Final,Other,2645,39730,,6.66
2002,3,NY,Final,Residential,451945,3527318,,12.81
2002,3,NY,Final,Commercial,545041,4728987,,11.53
2002,3,NY,Final,Industrial,99568,1930703,,5.16
2002,3,NY,Final,Transportation,,,,
2002,3,NY,Final,Other,91751,1100878,,8.33
2002,3,OH,Final,Residential,320371,4119899,,7.78
2002,3,OH,Final,Commercial,251066,3132333,,8.02
2002,3,OH,Final,Industrial,231839,4770195,,4.86
2002,3,OH,Final,Transportation,,,,
2002,3,OH,Final,Other,18335,325697,,5.63
2002,3,OK,Final,Residential,82574,1386572,,5.96
2002,3,OK,Final,Commercial,42404,913546,,4.64
2002,3,OK,Final,Industrial,36519,1149781,,3.18
2002,3,OK,Final,Transportation,,,,
2002,3,OK,Final,Other,9304,224810,,4.14
2002,3,OR,Final,Residential,129867,1801270,,7.21
2002,3,OR,Final,Commercial,82782,1243717,,6.66
2002,3,OR,Final,Industrial,45558,964715,,4.72
2002,3,OR,Final,Transportation,,,,
2002,3,OR,Final,Other,3810,39846,,9.56
2002,3,PA,Final,Residential,365919,3906719,,9.37
2002,3,PA,Final,Commercial,282447,3347088,,8.44
2002,3,PA,Final,Industrial,223927,3783452,,5.92
2002,3,PA,Final,Transportation,,,,
2002,3,PA,Final,Other,11956,110571,,10.81
2002,3,RI,Final,Residential,21174,227841,,9.29
2002,3,RI,Final,Commercial,21695,275193,,7.88
2002,3,RI,Final,Industrial,7855,108841,,7.22
2002,3,RI,Final,Transportation,,,,
2002,3,RI,Final,Other,1306,8195,,15.94
2002,3,SC,Final,Residential,150682,1965889,,7.66
2002,3,SC,Final,Commercial,83703,1258944,,6.65
2002,3,SC,Final,Industrial,90906,2470666,,3.68
2002,3,SC,Final,Transportation,,,,
2002,3,SC,Final,Other,4571,70520,,6.48
2002,3,SD,Final,Residential,22265,323067,,6.89
2002,3,SD,Final,Commercial,14752,238954,,6.17
2002,3,SD,Final,Industrial,5679,132012,,4.3
2002,3,SD,Final,Transportation,,,,
2002,3,SD,Final,Other,1533,43530,,3.52
2002,3,TN,Final,Residential,194769,3058152,,6.37
2002,3,TN,Final,Commercial,127687,1952779,,6.54
2002,3,TN,Final,Industrial,103345,2528568,,4.09
2002,3,TN,Final,Transportation,,,,
2002,3,TN,Final,Other,8153,92931,,8.77
2002,3,TX,Final,Residential,607712,7798513,,7.79
2002,3,TX,Final,Commercial,462403,6169411,,7.5
2002,3,TX,Final,Industrial,436297,8727858,,5
2002,3,TX,Final,Transportation,,,,
2002,3,TX,Final,Other,42774,641851,,6.66
2002,3,UT,Final,Residential,34539,544236,,6.35
2002,3,UT,Final,Commercial,36670,681910,,5.38
2002,3,UT,Final,Industrial,23571,635479,,3.71
2002,3,UT,Final,Transportation,,,,
2002,3,UT,Final,Other,3276,63927,,5.12
2002,3,VA,Final,Residential,232809,3100765,,7.51
2002,3,VA,Final,Commercial,127089,2179150,,5.83
2002,3,VA,Final,Industrial,62042,1549496,,4
2002,3,VA,Final,Transportation,,,,
2002,3,VA,Final,Other,43332,845421,,5.13
2002,3,VT,Final,Residential,21499,168224,,12.78
2002,3,VT,Final,Commercial,17178,155767,,11.03
2002,3,VT,Final,Industrial,9935,127628,,7.78
2002,3,VT,Final,Transportation,,,,
2002,3,VT,Final,Other,694,3638,,19.08
2002,3,WA,Final,Residential,220958,3499624,,6.31
2002,3,WA,Final,Commercial,130385,2083915,,6.26
2002,3,WA,Final,Industrial,67093,1339194,,5.01
2002,3,WA,Final,Transportation,,,,
2002,3,WA,Final,Other,13648,282525,,4.83
2002,3,WI,Final,Residential,136476,1701670,,8.02
2002,3,WI,Final,Commercial,98211,1549795,,6.34
2002,3,WI,Final,Industrial,88563,2055879,,4.31
2002,3,WI,Final,Transportation,,,,
2002,3,WI,Final,Other,5056,62490,,8.09
2002,3,WV,Final,Residential,56287,916354,,6.14
2002,3,WV,Final,Commercial,31721,579903,,5.47
2002,3,WV,Final,Industrial,34804,889685,,3.91
2002,3,WV,Final,Transportation,,,,
2002,3,WV,Final,Other,675,6822,,9.89
2002,3,WY,Final,Residential,14897,228866,,6.51
2002,3,WY,Final,Commercial,14202,254762,,5.57
2002,3,WY,Final,Industrial,21133,618684,,3.42
2002,3,WY,Final,Transportation,,,,
2002,3,WY,Final,Other,859,15985,,5.37
2002,2,AK,Final,Residential,21688,187163,,11.59
2002,2,AK,Final,Commercial,18627,188071,,9.9
2002,2,AK,Final,Industrial,7523,101843,,7.39
2002,2,AK,Final,Transportation,,,,
2002,2,AK,Final,Other,2448,18326,,13.36
2002,2,AL,Final,Residential,137455,1974586,,6.96
2002,2,AL,Final,Commercial,87625,1297063,,6.76
2002,2,AL,Final,Industrial,88349,2415679,,3.66
2002,2,AL,Final,Transportation,,,,
2002,2,AL,Final,Other,4261,57378,,7.43
2002,2,AR,Final,Residential,83673,1190823,,7.03
2002,2,AR,Final,Commercial,35508,608582,,5.83
2002,2,AR,Final,Industrial,56444,1458943,,3.87
2002,2,AR,Final,Transportation,,,,
2002,2,AR,Final,Other,3377,52083,,6.48
2002,2,AZ,Final,Residential,129898,1810845,,7.17
2002,2,AZ,Final,Commercial,105175,1549009,,6.79
2002,2,AZ,Final,Industrial,39909,809905,,4.93
2002,2,AZ,Final,Transportation,,,,
2002,2,AZ,Final,Other,8433,196296,,4.3
2002,2,CA,Final,Residential,773715,6149996,,12.58
2002,2,CA,Final,Commercial,866878,7382474,,11.74
2002,2,CA,Final,Industrial,311383,3718731,,8.37
2002,2,CA,Final,Transportation,,,,
2002,2,CA,Final,Other,34080,530099,,6.43
2002,2,CO,Final,Residential,89631,1292773,,6.93
2002,2,CO,Final,Commercial,76293,1427486,,5.34
2002,2,CO,Final,Industrial,37198,869879,,4.28
2002,2,CO,Final,Transportation,,,,
2002,2,CO,Final,Other,6809,107145,,6.35
2002,2,CT,Final,Residential,101553,934699,,10.86
2002,2,CT,Final,Commercial,87606,953706,,9.19
2002,2,CT,Final,Industrial,31309,421433,,7.43
2002,2,CT,Final,Transportation,,,,
2002,2,CT,Final,Other,4794,45283,,10.59
2002,2,DC,Final,Residential,7284,94343,,7.72
2002,2,DC,Final,Commercial,38015,599549,,6.34
2002,2,DC,Final,Industrial,722,20131,,3.59
2002,2,DC,Final,Transportation,,,,
2002,2,DC,Final,Other,1945,29176,,6.67
2002,2,DE,Final,Residential,25770,318376,,8.09
2002,2,DE,Final,Commercial,18543,281572,,6.59
2002,2,DE,Final,Industrial,15907,328862,,4.84
2002,2,DE,Final,Transportation,,,,
2002,2,DE,Final,Other,670,4924,,13.61
2002,2,FL,Final,Residential,629197,7341849,,8.57
2002,2,FL,Final,Commercial,400303,5635172,,7.1
2002,2,FL,Final,Industrial,80427,1495079,,5.38
2002,2,FL,Final,Transportation,,,,
2002,2,FL,Final,Other,33311,428368,,7.78
2002,2,GA,Final,Residential,252981,3426991,,7.38
2002,2,GA,Final,Commercial,180017,2801515,,6.43
2002,2,GA,Final,Industrial,90869,2498390,,3.64
2002,2,GA,Final,Transportation,,,,
2002,2,GA,Final,Other,10931,131372,,8.32
2002,2,HI,Final,Residential,31510,211556,,14.89
2002,2,HI,Final,Commercial,30653,225818,,13.57
2002,2,HI,Final,Industrial,27663,268056,,10.32
2002,2,HI,Final,Transportation,,,,
2002,2,HI,Final,Other,696,3817,,18.23
2002,2,IA,Final,Residential,76197,963905,,7.91
2002,2,IA,Final,Commercial,40935,661373,,6.19
2002,2,IA,Final,Industrial,47621,1240756,,3.84
2002,2,IA,Final,Transportation,,,,
2002,2,IA,Final,Other,9827,206182,,4.77
2002,2,ID,Final,Residential,47578,738638,,6.44
2002,2,ID,Final,Commercial,32974,585944,,5.63
2002,2,ID,Final,Industrial,14098,338292,,4.17
2002,2,ID,Final,Transportation,,,,
2002,2,ID,Final,Other,1321,25818,,5.12
2002,2,IL,Final,Residential,260724,3250843,,8.02
2002,2,IL,Final,Commercial,238456,3454057,,6.9
2002,2,IL,Final,Industrial,145227,3189891,,4.55
2002,2,IL,Final,Transportation,,,,
2002,2,IL,Final,Other,50078,866183,,5.78
2002,2,IN,Final,Residential,167495,2455164,,6.82
2002,2,IN,Final,Commercial,93607,1525741,,6.14
2002,2,IN,Final,Industrial,141059,3608934,,3.91
2002,2,IN,Final,Transportation,,,,
2002,2,IN,Final,Other,4739,49347,,9.6
2002,2,KS,Final,Residential,58468,826431,,7.07
2002,2,KS,Final,Commercial,51170,855122,,5.98
2002,2,KS,Final,Industrial,35608,812002,,4.39
2002,2,KS,Final,Transportation,,,,
2002,2,KS,Final,Other,3010,32047,,9.39
2002,2,KY,Final,Residential,110344,2001859,,5.51
2002,2,KY,Final,Commercial,56987,1071324,,5.32
2002,2,KY,Final,Industrial,105793,3702777,,2.86
2002,2,KY,Final,Transportation,,,,
2002,2,KY,Final,Other,11032,244483,,4.51
2002,2,LA,Final,Residential,124328,1937461,,6.42
2002,2,LA,Final,Commercial,81052,1264213,,6.41
2002,2,LA,Final,Industrial,92869,2374860,,3.91
2002,2,LA,Final,Transportation,,,,
2002,2,LA,Final,Other,13718,206829,,6.63
2002,2,MA,Final,Residential,168145,1542401,,10.9
2002,2,MA,Final,Commercial,176296,1830883,,9.63
2002,2,MA,Final,Industrial,62113,788623,,7.88
2002,2,MA,Final,Transportation,,,,
2002,2,MA,Final,Other,7317,60449,,12.1
2002,2,MD,Final,Residential,142212,2024081,,7.03
2002,2,MD,Final,Commercial,97946,1744131,,5.62
2002,2,MD,Final,Industrial,35439,1193900,,2.97
2002,2,MD,Final,Transportation,,,,
2002,2,MD,Final,Other,7457,83712,,8.91
2002,2,ME,Final,Residential,35221,302245,,11.65
2002,2,ME,Final,Commercial,32840,281387,,11.67
2002,2,ME,Final,Industrial,23553,330679,,7.12
2002,2,ME,Final,Transportation,,,,
2002,2,ME,Final,Other,978,4328,,22.6
2002,2,MI,Final,Residential,196405,2442236,,8.04
2002,2,MI,Final,Commercial,199478,2530325,,7.88
2002,2,MI,Final,Industrial,133220,2752564,,4.84
2002,2,MI,Final,Transportation,,,,
2002,2,MI,Final,Other,8201,81470,,10.07
2002,2,MN,Final,Residential,110747,1534998,,7.21
2002,2,MN,Final,Commercial,81383,1437510,,5.66
2002,2,MN,Final,Industrial,65496,1597456,,4.1
2002,2,MN,Final,Transportation,,,,
2002,2,MN,Final,Other,4633,63610,,7.28
2002,2,MO,Final,Residential,154794,2429464,,6.37
2002,2,MO,Final,Commercial,102420,1965839,,5.21
2002,2,MO,Final,Industrial,48461,1210475,,4
2002,2,MO,Final,Transportation,,,,
2002,2,MO,Final,Other,4968,84011,,5.91
2002,2,MS,Final,Residential,85535,1267617,,6.75
2002,2,MS,Final,Commercial,51242,756790,,6.77
2002,2,MS,Final,Industrial,52117,1211317,,4.3
2002,2,MS,Final,Transportation,,,,
2002,2,MS,Final,Other,5364,61456,,8.73
2002,2,MT,Final,Residential,24522,353912,,6.93
2002,2,MT,Final,Commercial,20693,314564,,6.58
2002,2,MT,Final,Industrial,13011,330964,,3.93
2002,2,MT,Final,Transportation,,,,
2002,2,MT,Final,Other,1902,27109,,7.02
2002,2,NC,Final,Residential,322044,4004343,,8.04
2002,2,NC,Final,Commercial,190356,2917234,,6.53
2002,2,NC,Final,Industrial,112166,2480044,,4.52
2002,2,NC,Final,Transportation,,,,
2002,2,NC,Final,Other,11223,171106,,6.56
2002,2,ND,Final,Residential,19920,341704,,5.83
2002,2,ND,Final,Commercial,15373,276131,,5.57
2002,2,ND,Final,Industrial,7887,208560,,3.78
2002,2,ND,Final,Transportation,,,,
2002,2,ND,Final,Other,1446,42003,,3.44
2002,2,NE,Final,Residential,42128,709544,,5.94
2002,2,NE,Final,Commercial,29316,551296,,5.32
2002,2,NE,Final,Industrial,19671,544316,,3.61
2002,2,NE,Final,Transportation,,,,
2002,2,NE,Final,Other,7929,131337,,6.04
2002,2,NH,Final,Residential,36031,318157,,11.32
2002,2,NH,Final,Commercial,29583,304659,,9.71
2002,2,NH,Final,Industrial,15610,184263,,8.47
2002,2,NH,Final,Transportation,,,,
2002,2,NH,Final,Other,1341,10316,,13
2002,2,NJ,Final,Residential,178941,1836238,,9.74
2002,2,NJ,Final,Commercial,225477,2506623,,9
2002,2,NJ,Final,Industrial,69561,854907,,8.14
2002,2,NJ,Final,Transportation,,,,
2002,2,NJ,Final,Other,4872,42643,,11.43
2002,2,NM,Final,Residential,31634,427162,,7.41
2002,2,NM,Final,Commercial,31753,480290,,6.61
2002,2,NM,Final,Industrial,15235,388120,,3.93
2002,2,NM,Final,Transportation,,,,
2002,2,NM,Final,Other,6855,115122,,5.95
2002,2,NV,Final,Residential,60030,633981,,9.47
2002,2,NV,Final,Commercial,50548,508502,,9.94
2002,2,NV,Final,Industrial,55504,927844,,5.98
2002,2,NV,Final,Transportation,,,,
2002,2,NV,Final,Other,3129,36498,,8.57
2002,2,NY,Final,Residential,468143,3601793,,13.0
2002,2,NY,Final,Commercial,535060,4785943,,11.18
2002,2,NY,Final,Industrial,99987,2080316,,4.81
2002,2,NY,Final,Transportation,,,,
2002,2,NY,Final,Other,93677,1118189,,8.38
2002,2,OH,Final,Residential,288750,3685376,,7.84
2002,2,OH,Final,Commercial,234690,2963361,,7.92
2002,2,OH,Final,Industrial,224576,4769122,,4.71
2002,2,OH,Final,Transportation,,,,
2002,2,OH,Final,Other,17340,311136,,5.57
2002,2,OK,Final,Residential,86221,1427864,,6.04
2002,2,OK,Final,Commercial,44702,915877,,4.88
2002,2,OK,Final,Industrial,37751,1034921,,3.65
2002,2,OK,Final,Transportation,,,,
2002,2,OK,Final,Other,8176,199972,,4.09
2002,2,OR,Final,Residential,129435,1828691,,7.08
2002,2,OR,Final,Commercial,79525,1193485,,6.66
2002,2,OR,Final,Industrial,48559,1023836,,4.74
2002,2,OR,Final,Transportation,,,,
2002,2,OR,Final,Other,3817,39428,,9.68
2002,2,PA,Final,Residential,356002,3757510,,9.47
2002,2,PA,Final,Commercial,265407,3107918,,8.54
2002,2,PA,Final,Industrial,220013,3691193,,5.96
2002,2,PA,Final,Transportation,,,,
2002,2,PA,Final,Other,11532,105936,,10.89
2002,2,RI,Final,Residential,21771,211777,,10.28
2002,2,RI,Final,Commercial,21855,246640,,8.86
2002,2,RI,Final,Industrial,8241,110860,,7.43
2002,2,RI,Final,Transportation,,,,
2002,2,RI,Final,Other,1290,5014,,25.73
2002,2,SC,Final,Residential,156017,2038835,,7.65
2002,2,SC,Final,Commercial,84312,1297793,,6.5
2002,2,SC,Final,Industrial,93709,2490178,,3.76
2002,2,SC,Final,Transportation,,,,
2002,2,SC,Final,Other,4663,72126,,6.47
2002,2,SD,Final,Residential,22098,318529,,6.94
2002,2,SD,Final,Commercial,14843,235846,,6.29
2002,2,SD,Final,Industrial,5219,119007,,4.39
2002,2,SD,Final,Transportation,,,,
2002,2,SD,Final,Other,1568,43839,,3.58
2002,2,TN,Final,Residential,207478,3272228,,6.34
2002,2,TN,Final,Commercial,128961,1975947,,6.53
2002,2,TN,Final,Industrial,100283,2489622,,4.03
2002,2,TN,Final,Transportation,,,,
2002,2,TN,Final,Other,8148,92754,,8.78
2002,2,TX,Final,Residential,705137,8831124,,7.98
2002,2,TX,Final,Commercial,480761,6103967,,7.88
2002,2,TX,Final,Industrial,481458,8650455,,5.57
2002,2,TX,Final,Transportation,,,,
2002,2,TX,Final,Other,41906,621537,,6.74
2002,2,UT,Final,Residential,33486,527876,,6.34
2002,2,UT,Final,Commercial,36247,632590,,5.73
2002,2,UT,Final,Industrial,22037,596534,,3.69
2002,2,UT,Final,Transportation,,,,
2002,2,UT,Final,Other,3000,68611,,4.37
2002,2,VA,Final,Residential,244197,3264938,,7.48
2002,2,VA,Final,Commercial,129295,2225001,,5.81
2002,2,VA,Final,Industrial,63901,1522584,,4.2
2002,2,VA,Final,Transportation,,,,
2002,2,VA,Final,Other,43153,828140,,5.21
2002,2,VT,Final,Residential,21782,176378,,12.35
2002,2,VT,Final,Commercial,16696,153740,,10.86
2002,2,VT,Final,Industrial,10815,134339,,8.05
2002,2,VT,Final,Transportation,,,,
2002,2,VT,Final,Other,709,3837,,18.48
2002,2,WA,Final,Residential,225298,3571474,,6.31
2002,2,WA,Final,Commercial,132640,2131203,,6.22
2002,2,WA,Final,Industrial,64119,1304321,,4.92
2002,2,WA,Final,Transportation,,,,
2002,2,WA,Final,Other,13878,283673,,4.89
2002,2,WI,Final,Residential,131905,1635759,,8.06
2002,2,WI,Final,Commercial,91873,1419917,,6.47
2002,2,WI,Final,Industrial,85156,1929045,,4.41
2002,2,WI,Final,Transportation,,,,
2002,2,WI,Final,Other,4722,57529,,8.21
2002,2,WV,Final,Residential,57612,950107,,6.06
2002,2,WV,Final,Commercial,30002,542580,,5.53
2002,2,WV,Final,Industrial,33493,871701,,3.84
2002,2,WV,Final,Transportation,,,,
2002,2,WV,Final,Other,635,6542,,9.71
2002,2,WY,Final,Residential,14118,216292,,6.53
2002,2,WY,Final,Commercial,13526,245436,,5.51
2002,2,WY,Final,Industrial,20039,562921,,3.56
2002,2,WY,Final,Transportation,,,,
2002,2,WY,Final,Other,894,16114,,5.55
2002,1,AK,Final,Residential,24295,210288,,11.55
2002,1,AK,Final,Commercial,19272,191586,,10.06
2002,1,AK,Final,Industrial,7707,103319,,7.46
2002,1,AK,Final,Transportation,,,,
2002,1,AK,Final,Other,2396,18446,,12.99
2002,1,AL,Final,Residential,193977,2966510,,6.54
2002,1,AL,Final,Commercial,99683,1539061,,6.48
2002,1,AL,Final,Industrial,91669,2553839,,3.59
2002,1,AL,Final,Transportation,,,,
2002,1,AL,Final,Other,4552,61026,,7.46
2002,1,AR,Final,Residential,94518,1389847,,6.8
2002,1,AR,Final,Commercial,37420,654601,,5.72
2002,1,AR,Final,Industrial,56308,1401324,,4.02
2002,1,AR,Final,Transportation,,,,
2002,1,AR,Final,Other,3896,57616,,6.76
2002,1,AZ,Final,Residential,150963,2153421,,7.01
2002,1,AZ,Final,Commercial,107014,1572927,,6.8
2002,1,AZ,Final,Industrial,41548,894993,,4.64
2002,1,AZ,Final,Transportation,,,,
2002,1,AZ,Final,Other,8766,202390,,4.33
2002,1,CA,Final,Residential,952719,7311527,,13.03
2002,1,CA,Final,Commercial,937183,8107318,,11.56
2002,1,CA,Final,Industrial,324991,3902360,,8.33
2002,1,CA,Final,Transportation,,,,
2002,1,CA,Final,Other,34525,542584,,6.36
2002,1,CO,Final,Residential,94337,1379362,,6.84
2002,1,CO,Final,Commercial,74256,1395040,,5.32
2002,1,CO,Final,Industrial,37131,858668,,4.32
2002,1,CO,Final,Transportation,,,,
2002,1,CO,Final,Other,7391,107500,,6.88
